ranking,score,title,number_of_episodes,emission_date,number_members,url
1015,7.76,Devilman: Crybaby,ONA (10 eps),Jan 2018 - Jan 2018,"1,064,617 members",https://myanimelist.net/anime/35120/Devilman__Crybaby
1016,7.76,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,Special (1 eps),Feb 1993 - Feb 1993,"104,100 members",https://myanimelist.net/anime/985/Dragon_Ball_Z_Special_2__Zetsubou_e_no_Hankou_Nokosareta_Chousenshi_-_Gohan_to_Trunks
1017,7.76,Ghost Hunt,TV (25 eps),Oct 2006 - Mar 2007,"223,304 members",https://myanimelist.net/anime/1571/Ghost_Hunt
1018,7.76,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,TV (12 eps),Apr 2018 - Jun 2018,"80,822 members",https://myanimelist.net/anime/31433/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Kaikou
1019,7.76,Hataraku Maou-sama!,TV (13 eps),Apr 2013 - Jun 2013,"1,487,982 members",https://myanimelist.net/anime/15809/Hataraku_Maou-sama
1020,7.76,Higashi no Eden,TV (11 eps),Apr 2009 - Jun 2009,"546,037 members",https://myanimelist.net/anime/5630/Higashi_no_Eden
1021,7.76,Kidou Senshi Gundam,TV (43 eps),Apr 1979 - Jan 1980,"124,792 members",https://myanimelist.net/anime/80/Kidou_Senshi_Gundam
1022,7.75,BanG Dream! Garupa☆Pico: Oomori,ONA (26 eps),May 2020 - Oct 2020,"10,536 members",https://myanimelist.net/anime/40854/BanG_Dream_Garupa☆Pico__Oomori
1023,7.75,Bishoujo Senshi Sailor Moon Crystal Season III,TV (13 eps),Apr 2016 - Jun 2016,"56,865 members",https://myanimelist.net/anime/31733/Bishoujo_Senshi_Sailor_Moon_Crystal_Season_III
1024,7.75,Charlotte,TV (13 eps),Jul 2015 - Sep 2015,"1,515,606 members",https://myanimelist.net/anime/28999/Charlotte
1025,7.75,City Hunter '91,TV (13 eps),Apr 1991 - Oct 1991,"22,010 members",https://myanimelist.net/anime/1473/City_Hunter_91
1026,7.75,Dragon Quest: Dai no Daibouken (2020),TV (100 eps),Oct 2020 - Oct 2022,"67,202 members",https://myanimelist.net/anime/40906/Dragon_Quest__Dai_no_Daibouken_2020
1027,7.75,Free! Take Your Marks,Movie (1 eps),Oct 2017 - Oct 2017,"77,490 members",https://myanimelist.net/anime/35198/Free_Take_Your_Marks
1028,7.75,Gakuen Babysitters Special,Special (1 eps),Sep 2018 - Sep 2018,"39,455 members",https://myanimelist.net/anime/37959/Gakuen_Babysitters_Special
1029,7.75,Genshiken 2,TV (12 eps),Oct 2007 - Dec 2007,"80,833 members",https://myanimelist.net/anime/2508/Genshiken_2
1030,7.75,Gochuumon wa Usagi desu ka?? Sing for You,OVA (1 eps),Sep 2019 - Sep 2019,"24,084 members",https://myanimelist.net/anime/38333/Gochuumon_wa_Usagi_desu_ka_Sing_for_You
1031,7.75,Isekai no Seikishi Monogatari,OVA (13 eps),May 2009 - May 2010,"193,002 members",https://myanimelist.net/anime/5781/Isekai_no_Seikishi_Monogatari
1032,7.75,Kageki Shoujo!!,TV (13 eps),Jul 2021 - Sep 2021,"77,101 members",https://myanimelist.net/anime/43691/Kageki_Shoujo
1033,7.75,Kidou Senshi Gundam III: Meguriai Sora-hen,Movie (1 eps),Mar 1982 - Mar 1982,"31,667 members",https://myanimelist.net/anime/1092/Kidou_Senshi_Gundam_III__Meguriai_Sora-hen
1034,7.75,Kidou Senshi Gundam SEED,TV (50 eps),Oct 2002 - Sep 2003,"162,818 members",https://myanimelist.net/anime/93/Kidou_Senshi_Gundam_SEED
1035,7.75,Udon no Kuni no Kiniro Kemari,TV (12 eps),Oct 2016 - Dec 2016,"128,312 members",https://myanimelist.net/anime/32673/Udon_no_Kuni_no_Kiniro_Kemari
1036,7.75,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,Movie (1 eps),Feb 2005 - Feb 2005,"54,596 members",https://myanimelist.net/anime/1379/Kino_no_Tabi__The_Beautiful_World_-_Nanika_wo_Suru_Tame_ni_-_Life_Goes_On
1037,7.75,Kokoro Connect,TV (13 eps),Jul 2012 - Sep 2012,"801,752 members",https://myanimelist.net/anime/11887/Kokoro_Connect
1038,7.75,Kuroko no Basket: Last Game NG-shuu,Special (1 eps),Sep 2017 - Sep 2017,"32,113 members",https://myanimelist.net/anime/35658/Kuroko_no_Basket__Last_Game_NG-shuu
1039,7.75,Little Witch Academia: Mahoujikake no Parade,Movie (1 eps),Oct 2015 - Oct 2015,"165,531 members",https://myanimelist.net/anime/19489/Little_Witch_Academia__Mahoujikake_no_Parade
1040,7.75,Mairimashita! Iruma-kun,TV (23 eps),Oct 2019 - Mar 2020,"439,193 members",https://myanimelist.net/anime/39196/Mairimashita_Iruma-kun
1041,7.75,Oniichan wa Oshimai!,TV (12 eps),Jan 2023 - Mar 2023,"100,233 members",https://myanimelist.net/anime/51678/Oniichan_wa_Oshimai
1042,7.75,Saint Seiya,TV (114 eps),Oct 1986 - Apr 1989,"179,066 members",https://myanimelist.net/anime/1254/Saint_Seiya
1043,7.75,Saint Seiya: Meiou Hades Meikai-hen,OVA (12 eps),Dec 2005 - Feb 2007,"48,309 members",https://myanimelist.net/anime/1253/Saint_Seiya__Meiou_Hades_Meikai-hen
1044,7.75,Shaman King,TV (64 eps),Jul 2001 - Sep 2002,"353,212 members",https://myanimelist.net/anime/154/Shaman_King
1045,7.75,Shokugeki no Souma: Shin no Sara,TV (12 eps),Oct 2019 - Dec 2019,"575,728 members",https://myanimelist.net/anime/39940/Shokugeki_no_Souma__Shin_no_Sara
1046,7.75,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,Movie (1 eps),Aug 2015 - Aug 2015,"9,748 members",https://myanimelist.net/anime/29829/Tamayura__Sotsugyou_Shashin_Part_2_-_Hibiki
1047,7.75,Tentai Senshi Sunred,TV (26 eps),Oct 2008 - Mar 2009,"21,760 members",https://myanimelist.net/anime/5005/Tentai_Senshi_Sunred
1048,7.74,Kyou kara Maou! 3rd Series,TV (39 eps),Apr 2008 - Feb 2009,"33,320 members",https://myanimelist.net/anime/4080/Kyou_kara_Maou_3rd_Series
1049,7.74,Lucky☆Star,TV (24 eps),Apr 2007 - Sep 2007,"625,046 members",https://myanimelist.net/anime/1887/Lucky☆Star
1050,7.74,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,Movie (1 eps),Mar 2005 - Mar 2005,"96,211 members",https://myanimelist.net/anime/464/One_Piece_Movie_06__Omatsuri_Danshaku_to_Himitsu_no_Shima
1051,7.74,Shin Kidou Senki Gundam Wing: Endless Waltz,OVA (3 eps),Jan 1997 - Jul 1997,"46,854 members",https://myanimelist.net/anime/91/Shin_Kidou_Senki_Gundam_Wing__Endless_Waltz
1052,7.74,Taiyou no Ko Esteban,TV (39 eps),May 1982 - Feb 1983,"12,509 members",https://myanimelist.net/anime/1279/Taiyou_no_Ko_Esteban
1053,7.74,Tantei Gakuen Q,TV (45 eps),Apr 2003 - Mar 2004,"33,810 members",https://myanimelist.net/anime/407/Tantei_Gakuen_Q
1054,7.74,Aggressive Retsuko (ONA) 2nd Season,ONA (10 eps),Jun 2019 - Jun 2019,"109,566 members",https://myanimelist.net/anime/37985/Aggressive_Retsuko_ONA_2nd_Season
1055,7.74,Ani ni Tsukeru Kusuri wa Nai! 2,TV (24 eps),Jul 2018 - Dec 2018,"47,550 members",https://myanimelist.net/anime/37924/Ani_ni_Tsukeru_Kusuri_wa_Nai_2
1056,7.74,Black Jack,OVA (12 eps),Dec 1993 - Dec 2011,"37,941 members",https://myanimelist.net/anime/1520/Black_Jack
1057,7.74,Claymore,TV (26 eps),Apr 2007 - Sep 2007,"644,943 members",https://myanimelist.net/anime/1818/Claymore
1058,7.74,Dakaretai Otoko 1-i ni Odosarete Imasu. Movie: Spain-hen,Movie (1 eps),Oct 2021 - Oct 2021,"29,685 members",https://myanimelist.net/anime/48780/Dakaretai_Otoko_1-i_ni_Odosarete_Imasu_Movie__Spain-hen
1059,7.74,Golden Time,TV (24 eps),Oct 2013 - Mar 2014,"976,986 members",https://myanimelist.net/anime/17895/Golden_Time
1060,7.74,Gundam Build Fighters,TV (25 eps),Oct 2013 - Mar 2014,"71,729 members",https://myanimelist.net/anime/19319/Gundam_Build_Fighters
1061,7.74,Hibike! Euphonium Movie 3: Chikai no Finale,Movie (1 eps),Apr 2019 - Apr 2019,"59,571 members",https://myanimelist.net/anime/35678/Hibike_Euphonium_Movie_3__Chikai_no_Finale
1062,7.74,InuYasha: Kuroi Tessaiga,Special (1 eps),Jul 2008 - Jul 2008,"36,328 members",https://myanimelist.net/anime/4886/InuYasha__Kuroi_Tessaiga
1063,7.74,Toshokan Sensou: Kakumei no Tsubasa,Movie (1 eps),Jun 2012 - Jun 2012,"23,341 members",https://myanimelist.net/anime/11001/Toshokan_Sensou__Kakumei_no_Tsubasa
1064,7.73,Turn A Gundam,TV (50 eps),Apr 1999 - Apr 2000,"44,881 members",https://myanimelist.net/anime/95/Turn_A_Gundam
1065,7.73,Ueki no Housoku,TV (51 eps),Apr 2005 - Mar 2006,"113,983 members",https://myanimelist.net/anime/479/Ueki_no_Housoku
1066,7.73,Urusei Yatsura,TV (195 eps),Oct 1981 - Mar 1986,"82,928 members",https://myanimelist.net/anime/1293/Urusei_Yatsura
1067,7.73,Ushiro no Shoumen Daare,Movie (1 eps),Mar 1991 - Mar 1991,"12,220 members",https://myanimelist.net/anime/2753/Ushiro_no_Shoumen_Daare
1068,7.73,Violet Evergarden CM,ONA (2 eps),May 2016 - Mar 2017,"3,725 members",https://myanimelist.net/anime/42166/Violet_Evergarden_CM
1069,7.73,Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e,Movie (1 eps),Oct 2016 - Oct 2016,"34,010 members",https://myanimelist.net/anime/32870/Kuroko_no_Basket_Movie_2__Winter_Cup_-_Namida_no_Saki_e
1070,7.73,Kyoukai no Kanata,TV (12 eps),Oct 2013 - Dec 2013,"1,115,140 members",https://myanimelist.net/anime/18153/Kyoukai_no_Kanata
1071,7.73,Love Live! Superstar!! 2nd Season,TV (12 eps),Jul 2022 - Oct 2022,"28,412 members",https://myanimelist.net/anime/50203/Love_Live_Superstar_2nd_Season
1072,7.73,Mujin Wakusei Survive,TV (52 eps),Oct 2003 - Oct 2004,"28,372 members",https://myanimelist.net/anime/709/Mujin_Wakusei_Survive
1073,7.73,Pokemon: The Origin,Special (4 eps),Oct 2013 - Oct 2013,"222,756 members",https://myanimelist.net/anime/20159/Pokemon__The_Origin
1074,7.73,Ranma ½ OVA,OVA (6 eps),Oct 1993 - Aug 1994,"31,558 members",https://myanimelist.net/anime/1007/Ranma_½_OVA
1075,7.73,Shiguang Dailiren Fan Wai Pian: Biwu Zhaoqin,ONA (1 eps),May 2021 - May 2021,"29,430 members",https://myanimelist.net/anime/49200/Shiguang_Dailiren_Fan_Wai_Pian__Biwu_Zhaoqin
1076,7.73,Shiki,TV (22 eps),Jul 2010 - Dec 2010,"574,527 members",https://myanimelist.net/anime/7724/Shiki
1077,7.73,Shingeki no Kyojin Movie 1: Guren no Yumiya,Movie (1 eps),Nov 2014 - Nov 2014,"114,266 members",https://myanimelist.net/anime/23775/Shingeki_no_Kyojin_Movie_1__Guren_no_Yumiya
1078,7.73,Shingeki no Kyojin: Chronicle,Movie (1 eps),Jul 2020 - Jul 2020,"79,594 members",https://myanimelist.net/anime/42091/Shingeki_no_Kyojin__Chronicle
1079,7.73,Sidonia no Kishi: Daikyuu Wakusei Seneki,TV (12 eps),Apr 2015 - Jun 2015,"115,405 members",https://myanimelist.net/anime/24893/Sidonia_no_Kishi__Daikyuu_Wakusei_Seneki
1080,7.73,Slayers,TV (26 eps),Apr 1995 - Sep 1995,"136,150 members",https://myanimelist.net/anime/534/Slayers
1081,7.73,Tegamibachi Reverse,TV (25 eps),Oct 2010 - Mar 2011,"61,794 members",https://myanimelist.net/anime/8311/Tegamibachi_Reverse
1082,7.73,Change!! Getter Robo: Sekai Saigo no Hi,OVA (13 eps),Aug 1998 - May 1999,"14,539 members",https://myanimelist.net/anime/978/Change_Getter_Robo__Sekai_Saigo_no_Hi
1083,7.73,Detective Conan Movie 24: The Scarlet Bullet,Movie (1 eps),Apr 2021 - Apr 2021,"18,162 members",https://myanimelist.net/anime/39764/Detective_Conan_Movie_24__The_Scarlet_Bullet
1084,7.73,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",TV (12 eps),Jan 2019 - Mar 2019,"183,444 members",https://myanimelist.net/anime/38145/Doukyonin_wa_Hiza_Tokidoki_Atama_no_Ue
1085,7.73,Free! Movie 3: Road to the World - Yume,Movie (1 eps),Jul 2019 - Jul 2019,"26,362 members",https://myanimelist.net/anime/39014/Free_Movie_3__Road_to_the_World_-_Yume
1086,7.73,Free! Movie 4: The Final Stroke - Zenpen,Movie (1 eps),Sep 2021 - Sep 2021,"54,819 members",https://myanimelist.net/anime/38400/Free_Movie_4__The_Final_Stroke_-_Zenpen
1087,7.73,Gakkou no Kaidan,TV (19 eps),Oct 2000 - Mar 2001,"192,702 members",https://myanimelist.net/anime/1281/Gakkou_no_Kaidan
1088,7.73,Hirogaru Sky! Precure,TV (? eps),Feb 2023 -,"5,560 members",https://myanimelist.net/anime/53716/Hirogaru_Sky_Precure
1089,7.73,Jinrui wa Suitai Shimashita,TV (12 eps),Jul 2012 - Sep 2012,"183,938 members",https://myanimelist.net/anime/10357/Jinrui_wa_Suitai_Shimashita
1090,7.72,Arakawa Under the Bridge x Bridge,TV (13 eps),Oct 2010 - Dec 2010,"159,533 members",https://myanimelist.net/anime/9074/Arakawa_Under_the_Bridge_x_Bridge
1091,7.72,Asagao to Kase-san.,OVA (1 eps),Jun 2018 - Jun 2018,"105,218 members",https://myanimelist.net/anime/36214/Asagao_to_Kase-san
1092,7.72,Bishoujo Senshi Sailor Moon,TV (46 eps),Mar 1992 - Feb 1993,"361,791 members",https://myanimelist.net/anime/530/Bishoujo_Senshi_Sailor_Moon
1093,7.72,Bishoujo Senshi Sailor Moon Eternal Movie 2,Movie (1 eps),Feb 2021 - Feb 2021,"21,548 members",https://myanimelist.net/anime/40429/Bishoujo_Senshi_Sailor_Moon_Eternal_Movie_2
1094,7.72,Break Blade Movie 2: Ketsubetsu no Michi,Movie (1 eps),Jun 2010 - Jun 2010,"61,015 members",https://myanimelist.net/anime/8514/Break_Blade_Movie_2__Ketsubetsu_no_Michi
1095,7.72,Detective Conan Movie 19: The Hellfire Sunflowers,Movie (1 eps),Apr 2015 - Apr 2015,"36,931 members",https://myanimelist.net/anime/28479/Detective_Conan_Movie_19__The_Hellfire_Sunflowers
1096,7.72,Doupo Cangqiong 3rd Season,ONA (12 eps),Jul 2019 - Sep 2019,"7,458 members",https://myanimelist.net/anime/38436/Doupo_Cangqiong_3rd_Season
1097,7.72,Dragon Ball Kai,TV (97 eps),Apr 2009 - Mar 2011,"366,346 members",https://myanimelist.net/anime/6033/Dragon_Ball_Kai
1098,7.72,Final Fantasy VII: Advent Children,Movie (1 eps),Sep 2005 - Sep 2005,"208,728 members",https://myanimelist.net/anime/317/Final_Fantasy_VII__Advent_Children
1099,7.72,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",TV (12 eps),Jan 2016 - Mar 2016,"525,622 members",https://myanimelist.net/anime/31637/Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri_Part_2
1100,7.72,Gyakkou,Music (1 eps),Jul 2022 - Jul 2022,"1,752 members",https://myanimelist.net/anime/52847/Gyakkou
1101,7.72,Heikousen,Music (1 eps),Feb 2021 - Feb 2021,"4,703 members",https://myanimelist.net/anime/47402/Heikousen
1102,7.72,Hidamari Sketch x 365 Specials,Special (3 eps),Mar 2009 - Oct 2009,"16,848 members",https://myanimelist.net/anime/6984/Hidamari_Sketch_x_365_Specials
1103,7.72,Junjou Romantica 2,TV (12 eps),Oct 2008 - Dec 2008,"174,966 members",https://myanimelist.net/anime/4814/Junjou_Romantica_2
1104,7.72,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,Movie (1 eps),Dec 2014 - Dec 2014,"13,352 members",https://myanimelist.net/anime/23249/Uchuu_Senkan_Yamato_2199__Hoshimeguru_Hakobune
1105,7.72,Yamato Nadeshiko Shichihenge♥,TV (25 eps),Oct 2006 - Mar 2007,"155,772 members",https://myanimelist.net/anime/1562/Yamato_Nadeshiko_Shichihenge♥
1106,7.72,Yuukoku no Moriarty OVA,OVA (2 eps),Apr 2022 - Apr 2022,"30,982 members",https://myanimelist.net/anime/49733/Yuukoku_no_Moriarty_OVA
1107,7.72,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",Special (1 eps),Sep 2017 - Sep 2017,"204,492 members",https://myanimelist.net/anime/35363/Kobayashi-san_Chi_no_Maid_Dragon__Valentine_Soshite_Onsen_-_Amari_Kitai_Shinaide_Kudasai
1108,7.72,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,Movie (1 eps),Mar 2011 - Mar 2011,"15,391 members",https://myanimelist.net/anime/10090/Koukaku_Kidoutai__Stand_Alone_Complex_-_Solid_State_Society_3D
1109,7.72,Kuroko no Basket 2nd Season NG-shuu,Special (9 eps),Jan 2014 - Sep 2014,"63,527 members",https://myanimelist.net/anime/22673/Kuroko_no_Basket_2nd_Season_NG-shuu
1110,7.72,Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari,Movie (1 eps),Sep 2016 - Sep 2016,"38,361 members",https://myanimelist.net/anime/32869/Kuroko_no_Basket_Movie_1__Winter_Cup_-_Kage_to_Hikari
1111,7.72,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,Movie (1 eps),Mar 2015 - Mar 2015,"157,574 members",https://myanimelist.net/anime/25015/Kyoukai_no_Kanata_Movie_1__Ill_Be_Here_-_Kako-hen
1112,7.72,Kyousou Giga (TV),TV (10 eps),Oct 2013 - Dec 2013,"181,832 members",https://myanimelist.net/anime/19703/Kyousou_Giga_TV
1113,7.72,Neko no Ongaeshi,Movie (1 eps),Jul 2002 - Jul 2002,"253,931 members",https://myanimelist.net/anime/597/Neko_no_Ongaeshi
1114,7.72,Noragami OVA,OVA (2 eps),Feb 2014 - Jul 2014,"314,829 members",https://myanimelist.net/anime/20767/Noragami_OVA
1115,7.72,Panty & Stocking with Garterbelt,TV (13 eps),Oct 2010 - Dec 2010,"371,178 members",https://myanimelist.net/anime/8795/Panty___Stocking_with_Garterbelt
1116,7.72,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,Movie (1 eps),Mar 2019 - Mar 2019,"87,187 members",https://myanimelist.net/anime/37442/Psycho-Pass__Sinners_of_the_System_Case3_-_Onshuu_no_Kanata_ni＿＿
1117,7.72,Rozen Maiden: Ouvertüre,Special (2 eps),Dec 2006 - Dec 2006,"59,469 members",https://myanimelist.net/anime/1719/Rozen_Maiden__Ouvertüre
1118,7.72,School Rumble: Ichi Gakki Hoshuu,OVA (2 eps),Dec 2005 - Dec 2005,"58,022 members",https://myanimelist.net/anime/517/School_Rumble__Ichi_Gakki_Hoshuu
1119,7.72,Shen Yin Wangzuo,ONA (26 eps),Apr 2022 - Sep 2022,"4,661 members",https://myanimelist.net/anime/51335/Shen_Yin_Wangzuo
1120,7.71,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season,TV (13 eps),Apr 2022 - Jun 2022,"33,938 members",https://myanimelist.net/anime/48916/Love_Live_Nijigasaki_Gakuen_School_Idol_Doukoukai_2nd_Season
1121,7.71,Macross Plus,OVA (4 eps),Aug 1994 - Jun 1995,"45,620 members",https://myanimelist.net/anime/474/Macross_Plus
1122,7.71,Macross Plus Movie Edition,Movie (1 eps),Oct 1995 - Oct 1995,"16,393 members",https://myanimelist.net/anime/1211/Macross_Plus_Movie_Edition
1123,7.71,Mahouka Koukou no Rettousei: Tsuioku-hen,Special (1 eps),Dec 2021 - Dec 2021,"74,512 members",https://myanimelist.net/anime/48375/Mahouka_Koukou_no_Rettousei__Tsuioku-hen
1124,7.71,Memories,Movie (3 eps),Dec 1995 - Dec 1995,"119,691 members",https://myanimelist.net/anime/1462/Memories
1125,7.71,New Game!!,TV (12 eps),Jul 2017 - Sep 2017,"247,974 members",https://myanimelist.net/anime/34914/New_Game
1126,7.71,Ojamajo Doremi Dokkaan!,TV (51 eps),Feb 2002 - Jan 2003,"15,830 members",https://myanimelist.net/anime/353/Ojamajo_Doremi_Dokkaan
1127,7.71,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,Special (1 eps),Aug 2015 - Aug 2015,"37,804 members",https://myanimelist.net/anime/31289/One_Piece__Episode_of_Sabo_-_3_Kyoudai_no_Kizuna_Kiseki_no_Saikai_to_Uketsugareru_Ishi
1128,7.71,Pokemon XY&Z,TV (47 eps),Oct 2015 - Oct 2016,"131,537 members",https://myanimelist.net/anime/31592/Pokemon_XY_Z
1129,7.71,Princess Principal: Crown Handler Movie 2,Movie (1 eps),Sep 2021 - Sep 2021,"12,947 members",https://myanimelist.net/anime/41140/Princess_Principal__Crown_Handler_Movie_2
1130,7.71,Psycho-Pass Movie,Movie (1 eps),Jan 2015 - Jan 2015,"259,390 members",https://myanimelist.net/anime/21339/Psycho-Pass_Movie
1131,7.71,Tenshi no Tamago,OVA (1 eps),Dec 1985 - Dec 1985,"136,496 members",https://myanimelist.net/anime/885/Tenshi_no_Tamago
1132,7.71,Tetsuwan Birdy Decode:02,TV (12 eps),Jan 2009 - Mar 2009,"50,474 members",https://myanimelist.net/anime/5074/Tetsuwan_Birdy_Decode_02
1133,7.71,Tiger & Bunny Movie 2: The Rising,Movie (1 eps),Feb 2014 - Feb 2014,"30,652 members",https://myanimelist.net/anime/12017/Tiger___Bunny_Movie_2__The_Rising
1134,7.71,Tokyo Revengers: Seiya Kessen-hen,TV (13 eps),Jan 2023 - Apr 2023,"256,053 members",https://myanimelist.net/anime/50608/Tokyo_Revengers__Seiya_Kessen-hen
1135,7.71,Tomodachi Game,TV (12 eps),Apr 2022 - Jun 2022,"315,567 members",https://myanimelist.net/anime/50273/Tomodachi_Game
1136,7.71,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",OVA (1 eps),Jan 2016 - Jan 2016,"75,573 members",https://myanimelist.net/anime/31483/Akagami_no_Shirayuki-hime__Nandemonai_Takaramono_Kono_Page
1137,7.71,BanG Dream! Film Live,Movie (1 eps),Sep 2019 - Sep 2019,"11,248 members",https://myanimelist.net/anime/39619/BanG_Dream_Film_Live
1138,7.71,Bishoujo Senshi Sailor Moon R,TV (43 eps),Mar 1993 - Mar 1994,"150,714 members",https://myanimelist.net/anime/740/Bishoujo_Senshi_Sailor_Moon_R
1139,7.71,Bishoujo Senshi Sailor Moon R: The Movie,Movie (1 eps),Dec 1993 - Dec 1993,"63,195 members",https://myanimelist.net/anime/531/Bishoujo_Senshi_Sailor_Moon_R__The_Movie
1140,7.71,Chi's Sweet Home: Atarashii Ouchi,TV (104 eps),Mar 2009 - Sep 2009,"29,054 members",https://myanimelist.net/anime/6024/Chis_Sweet_Home__Atarashii_Ouchi
1141,7.71,Chuunibyou demo Koi ga Shitai!,TV (12 eps),Oct 2012 - Dec 2012,"1,290,884 members",https://myanimelist.net/anime/14741/Chuunibyou_demo_Koi_ga_Shitai
1142,7.71,Daicon Opening Animations,Special (2 eps),Aug 1981 - Aug 1983,"19,675 members",https://myanimelist.net/anime/2724/Daicon_Opening_Animations
1143,7.71,Detective Conan Movie 16: The Eleventh Striker,Movie (1 eps),Apr 2012 - Apr 2012,"41,298 members",https://myanimelist.net/anime/12117/Detective_Conan_Movie_16__The_Eleventh_Striker
1144,7.71,Enen no Shouboutai,TV (24 eps),Jul 2019 - Dec 2019,"1,226,810 members",https://myanimelist.net/anime/38671/Enen_no_Shouboutai
1145,7.71,Gekkan Shoujo Nozaki-kun Specials,Special (6 eps),Sep 2014 - Feb 2015,"132,621 members",https://myanimelist.net/anime/27633/Gekkan_Shoujo_Nozaki-kun_Specials
1146,7.71,Girls & Panzer: Kore ga Hontou no Anzio-sen desu!,OVA (1 eps),Jul 2014 - Jul 2014,"45,474 members",https://myanimelist.net/anime/18619/Girls___Panzer__Kore_ga_Hontou_no_Anzio-sen_desu
1147,7.71,Haikyuu!! Lev Genzan!,OVA (1 eps),Mar 2015 - Mar 2015,"126,757 members",https://myanimelist.net/anime/25303/Haikyuu_Lev_Genzan
1148,7.71,Hakuouki Movie 2: Shikon Soukyuu,Movie (1 eps),Mar 2014 - Mar 2014,"21,364 members",https://myanimelist.net/anime/13119/Hakuouki_Movie_2__Shikon_Soukyuu
1149,7.71,IDOLiSH7,TV (17 eps),Jan 2018 - May 2018,"64,298 members",https://myanimelist.net/anime/33899/IDOLiSH7
1150,7.71,JoJo no Kimyou na Bouken: Phantom Blood,Movie (1 eps),Feb 2007 - Feb 2007,"65,585 members",https://myanimelist.net/anime/3603/JoJo_no_Kimyou_na_Bouken__Phantom_Blood
