ranking,score,title,url,studio,themes,genres,demographics,emission_type,number_episodes,members,first_emission,last_emission,year,month
7645,6.35,Tian Xin Ge Ge,https://myanimelist.net/anime/33739/Tian_Xin_Ge_Ge,puzzle_animation_studio_limited,['historical'],['comedy'],kids,tv,52.0,429.0,2011-10-01,2011-11-01,2011.0,10.0
7646,6.35,Tokyo 24-ku,https://myanimelist.net/anime/50204/Tokyo_24-ku,cloverworks,['super_power'],"['mystery', 'sci_fi']",not_available,tv,12.0,61894.0,2022-01-01,2022-04-01,2022.0,1.0
7647,6.35,Uchuu Senkan Tiramisù II Specials,https://myanimelist.net/anime/39115/Uchuu_Senkan_Tiramisù_II_Specials,gonzo,"['mecha', 'space']","['comedy', 'sci_fi', 'slice_of_life']",not_available,special,4.0,2247.0,2019-01-01,2019-01-01,2019.0,1.0
7648,6.35,Umi no Triton (1979),https://myanimelist.net/anime/7626/Umi_no_Triton_1979,add_some,['not_available'],"['adventure', 'fantasy']",shounen,movie,2.0,779.0,1979-04-01,1984-05-01,1979.0,4.0
7649,6.35,Venus Versus Virus,https://myanimelist.net/anime/1607/Venus_Versus_Virus,studio_hibari,['not_available'],"['drama', 'romance', 'supernatural']",not_available,tv,12.0,29186.0,2007-01-01,2007-03-01,2007.0,1.0
7650,6.35,Watashi dake no Okosama Lunch,https://myanimelist.net/anime/53196/Watashi_dake_no_Okosama_Lunch,add_some,['mahou_shoujo'],"['action', 'fantasy']",shoujo,movie,1.0,295.0,2022-09-01,2022-09-01,2022.0,9.0
7651,6.35,Wo Kao Chongzhi Dang Wudi,https://myanimelist.net/anime/51490/Wo_Kao_Chongzhi_Dang_Wudi,soyep,['martial_arts'],"['action', 'fantasy']",not_available,ona,60.0,1078.0,2022-07-01,2022-12-01,2022.0,7.0
7652,6.35,Xiao Qian,https://myanimelist.net/anime/315/Xiao_Qian,triangle_staff,['not_available'],"['action', 'drama', 'fantasy', 'romance']",not_available,movie,1.0,3097.0,1997-07-01,1997-07-01,1997.0,7.0
7653,6.35,Yume de Aetara (TV),https://myanimelist.net/anime/718/Yume_de_Aetara_TV,j_c_staff,['not_available'],"['comedy', 'drama', 'romance', 'slice_of_life']",seinen,tv,16.0,7243.0,1998-11-01,1998-12-01,1998.0,11.0
7654,6.35,Zhen Dao Ge: Chenshi Hang,https://myanimelist.net/anime/48914/Zhen_Dao_Ge__Chenshi_Hang,add_some,['martial_arts'],"['action', 'adventure']",not_available,ona,1.0,523.0,2022-02-01,2022-02-01,2022.0,2.0
7655,6.34,Utawarerumono OVA Picture Drama,https://myanimelist.net/anime/6743/Utawarerumono_OVA_Picture_Drama,add_some,['not_available'],"['comedy', 'fantasy']",not_available,special,3.0,5476.0,2009-06-01,2010-06-01,2009.0,6.0
7656,6.34,We are Bulletproof: The Eternal,https://myanimelist.net/anime/42199/We_are_Bulletproof__The_Eternal,studio_pivote,['music'],['not_available'],not_available,music,1.0,433.0,2020-06-01,2020-06-01,2020.0,6.0
7657,6.34,Wo Shi Jiang Xiaobai 2nd Season,https://myanimelist.net/anime/38556/Wo_Shi_Jiang_Xiaobai_2nd_Season,2:10_am_animation,['music'],"['drama', 'romance', 'slice_of_life']",not_available,ona,12.0,1979.0,2018-11-01,2019-01-01,2018.0,11.0
7658,6.34,Yume de Aetara,https://myanimelist.net/anime/715/Yume_de_Aetara,j_c_staff,['not_available'],"['comedy', 'drama', 'romance', 'ecchi']",seinen,ova,3.0,5398.0,1998-04-01,1998-12-01,1998.0,4.0
7659,6.34,Aitsura Zenin Dousoukai,https://myanimelist.net/anime/50008/Aitsura_Zenin_Dousoukai,add_some,['music'],['not_available'],not_available,music,1.0,393.0,2021-06-01,2021-06-01,2021.0,6.0
7660,6.34,Argento Soma: Hitori to Hitori,https://myanimelist.net/anime/1789/Argento_Soma__Hitori_to_Hitori,sunrise,['mecha'],"['action', 'sci_fi']",not_available,special,1.0,3834.0,2002-03-01,2002-03-01,2002.0,3.0
7661,6.34,Boku no Sensou,https://myanimelist.net/anime/51618/Boku_no_Sensou,rabbit_machine,"['music', 'psychological']",['suspense'],not_available,music,1.0,1061.0,2022-04-01,2022-04-01,2022.0,4.0
7662,6.34,Boku to Roboko,https://myanimelist.net/anime/51940/Boku_to_Roboko,gallop,['gag_humor'],"['comedy', 'sci_fi']",shounen,tv,28.0,5756.0,,,,
7663,6.34,Breakers,https://myanimelist.net/anime/40850/Breakers,albacrow,['team_sports'],['sports'],not_available,tv,16.0,10232.0,2020-01-01,2020-05-01,2020.0,1.0
7664,6.34,Bremen 4: Jigoku no Naka no Tenshi-tachi,https://myanimelist.net/anime/9991/Bremen_4__Jigoku_no_Naka_no_Tenshi-tachi,tezuka_productions,['not_available'],['adventure'],kids,special,1.0,999.0,1981-08-01,1981-08-01,1981.0,8.0
7665,6.34,Chouon Senshi Borgman,https://myanimelist.net/anime/3035/Chouon_Senshi_Borgman,ashi_productions,['mythology'],"['action', 'sci_fi']",not_available,tv,35.0,3092.0,1988-04-01,1988-12-01,1988.0,4.0
7666,6.34,Cyborg 009: Chou Ginga Densetsu,https://myanimelist.net/anime/7336/Cyborg_009__Chou_Ginga_Densetsu,toei_animation,['space'],"['action', 'sci_fi']",not_available,movie,1.0,2620.0,1980-12-01,1980-12-01,1980.0,12.0
7667,6.34,Gall Force 2: Destruction,https://myanimelist.net/anime/2061/Gall_Force_2__Destruction,aic,"['military', 'space']","['action', 'sci_fi']",not_available,ova,1.0,3263.0,1987-11-01,1987-11-01,1987.0,11.0
7668,6.34,Ganbare! Kickers Specials,https://myanimelist.net/anime/33498/Ganbare_Kickers_Specials,pierrot,['team_sports'],"['comedy', 'drama', 'sports']",kids,special,3.0,896.0,1988-01-01,1988-01-01,1988.0,1.0
7669,6.34,Ginga Reppuu Baxingar,https://myanimelist.net/anime/4242/Ginga_Reppuu_Baxingar,kokusai_eigasha,['mecha'],"['action', 'adventure']",not_available,tv,39.0,1330.0,1982-07-01,1983-03-01,1982.0,7.0
7670,6.34,Gokujou!! Mecha Mote Iinchou,https://myanimelist.net/anime/6117/Gokujou_Mecha_Mote_Iinchou,shogakukan_music_&_digital_entertainment,['school'],"['comedy', 'romance']",shoujo,tv,51.0,7984.0,2009-04-01,2010-03-01,2009.0,4.0
7671,6.34,Hajimari no Sokudo,https://myanimelist.net/anime/39884/Hajimari_no_Sokudo,add_some,['music'],['not_available'],not_available,music,1.0,3475.0,2016-06-01,2016-06-01,2016.0,6.0
7672,6.34,Hamelin no Violin Hiki: The Movie,https://myanimelist.net/anime/2207/Hamelin_no_Violin_Hiki__The_Movie,nippon_animation,['not_available'],"['adventure', 'comedy', 'fantasy']",not_available,movie,1.0,2567.0,1996-04-01,1996-04-01,1996.0,4.0
7673,6.34,Hello Kitty no Cinderella,https://myanimelist.net/anime/9291/Hello_Kitty_no_Cinderella,add_some,['not_available'],['fantasy'],kids,movie,1.0,1410.0,1989-07-01,1989-07-01,1989.0,7.0
7674,6.34,Ikkyuu-san (1978),https://myanimelist.net/anime/19947/Ikkyuu-san_1978,nippon_animation,"['school', 'team_sports']",['sports'],shounen,tv,26.0,688.0,1978-04-01,1978-10-01,1978.0,4.0
7675,6.34,Imaginary Express,https://myanimelist.net/anime/51005/Imaginary_Express,add_some,['music'],['fantasy'],not_available,music,1.0,211.0,2020-10-01,2020-10-01,2020.0,10.0
7676,6.34,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,https://myanimelist.net/anime/51219/Isekai_One_Turn_Kill_Neesan__Ane_Douhan_no_Isekai_Seikatsu_Hajimemashita,gekkou,['isekai'],"['comedy', 'fantasy']",seinen,tv,,44108.0,,,,
7677,6.34,Kodai Ouja Kyouryuu King,https://myanimelist.net/anime/3576/Kodai_Ouja_Kyouryuu_King,sunrise,['not_available'],"['adventure', 'fantasy']",kids,tv,49.0,24489.0,2007-02-01,2008-01-01,2007.0,2.0
7678,6.34,Light Lag,https://myanimelist.net/anime/12661/Light_Lag,office_dci,['music'],['not_available'],not_available,music,1.0,1580.0,2011-07-01,2011-07-01,2011.0,7.0
7679,6.34,Mu Wang Zhi Wang: Xuan Guan Si,https://myanimelist.net/anime/39720/Mu_Wang_Zhi_Wang__Xuan_Guan_Si,build_dream,"['historical', 'martial_arts']","['action', 'mystery', 'romance']",not_available,ona,20.0,606.0,2017-12-01,2018-04-01,2017.0,12.0
7680,6.34,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,https://myanimelist.net/anime/49612/Ningen_Fushin_no_Boukensha-tachi_ga_Sekai_wo_Sukuu_you_desu,geek_toys,['not_available'],"['action', 'adventure', 'fantasy']",not_available,tv,12.0,125106.0,2023-01-01,2023-03-01,2023.0,1.0
7681,6.34,Oira Uchuu no Tankoufu,https://myanimelist.net/anime/1867/Oira_Uchuu_no_Tankoufu,triangle_staff,['space'],"['adventure', 'sci_fi']",not_available,ova,2.0,2059.0,1994-11-01,1995-01-01,1994.0,11.0
7682,6.34,Otogi Juushi Akazukin OVA,https://myanimelist.net/anime/402/Otogi_Juushi_Akazukin_OVA,madhouse,['not_available'],"['adventure', 'comedy', 'fantasy']",not_available,ova,1.0,1905.0,2005-02-01,2005-02-01,2005.0,2.0
7683,6.34,PriPri Chii-chan!!,https://myanimelist.net/anime/34799/PriPri_Chii-chan,olm,['not_available'],"['comedy', 'sci_fi']",shoujo,tv,36.0,3274.0,2017-04-01,2017-12-01,2017.0,4.0
7684,6.34,Sasurai no Shoujo Nell,https://myanimelist.net/anime/3877/Sasurai_no_Shoujo_Nell,dax_production,['historical'],['adventure'],not_available,tv,26.0,1648.0,1979-10-01,1980-04-01,1979.0,10.0
7685,6.34,Shiny Racers,https://myanimelist.net/anime/49189/Shiny_Racers,hurray!,"['idols__female_', 'music']",['not_available'],not_available,music,1.0,565.0,2021-06-01,2021-06-01,2021.0,6.0
7686,6.34,Sol Bianca: Taiyou no Fune,https://myanimelist.net/anime/1444/Sol_Bianca__Taiyou_no_Fune,aic,"['mecha', 'space']","['adventure', 'sci_fi']",not_available,ova,6.0,5040.0,1999-09-01,2000-10-01,1999.0,9.0
7687,6.34,Taichi Senjimon,https://myanimelist.net/anime/7522/Taichi_Senjimon,toei_animation,['not_available'],"['action', 'adventure', 'fantasy']",not_available,tv,39.0,1644.0,2007-04-01,2008-01-01,2007.0,4.0
7688,6.34,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,https://myanimelist.net/anime/40594/Tatoeba_Last_Dungeon_Mae_no_Mura_no_Shounen_ga_Joban_no_Machi_de_Kurasu_Youna_Monogatari,lidenfilms,['not_available'],"['adventure', 'fantasy']",not_available,tv,12.0,259899.0,2021-01-01,2021-03-01,2021.0,1.0
7689,6.34,The Circle Of Butterflies,https://myanimelist.net/anime/53330/The_Circle_Of_Butterflies,scooter_films,['music'],['not_available'],not_available,music,1.0,229.0,2022-09-01,2022-09-01,2022.0,9.0
7690,6.34,The SoulTaker: Tamashii-gari,https://myanimelist.net/anime/1048/The_SoulTaker__Tamashii-gari,tatsunoko_production,['mythology'],"['horror', 'supernatural']",not_available,tv,13.0,25632.0,2001-04-01,2001-07-01,2001.0,4.0
7691,6.33,Kirakira 5th Anniversary Live Anime: Kick Start Generation,https://myanimelist.net/anime/15279/Kirakira_5th_Anniversary_Live_Anime__Kick_Start_Generation,silver_link_,['music'],['not_available'],not_available,ova,1.0,2329.0,2013-03-01,2013-03-01,2013.0,3.0
7692,6.33,Koi☆Sento,https://myanimelist.net/anime/9333/Koi☆Sento,sunrise,['not_available'],"['comedy', 'romance', 'sci_fi']",not_available,ova,1.0,8097.0,2010-11-01,2010-11-01,2010.0,11.0
7693,6.33,Kuiba II: Dazhan Yuan Yang Jie,https://myanimelist.net/anime/19687/Kuiba_II__Dazhan_Yuan_Yang_Jie,add_some,['not_available'],"['action', 'adventure', 'fantasy']",kids,movie,1.0,594.0,2013-05-01,2013-05-01,2013.0,5.0
7694,6.33,Kyoukaisenjou no Horizon Special,https://myanimelist.net/anime/38046/Kyoukaisenjou_no_Horizon_Special,sunrise,['not_available'],"['action', 'fantasy', 'sci_fi']",not_available,special,1.0,4812.0,2018-12-01,2018-12-01,2018.0,12.0
7695,6.33,Love Live! Kouhaku Special Anime,https://myanimelist.net/anime/32481/Love_Live_Kouhaku_Special_Anime,sunrise,"['idols__female_', 'music']",['not_available'],not_available,special,1.0,5390.0,2015-12-01,2015-12-01,2015.0,12.0
7696,6.33,Love Live! The School Idol Movie: Gekijou Manner CM,https://myanimelist.net/anime/32476/Love_Live_The_School_Idol_Movie__Gekijou_Manner_CM,sunrise,['idols__female_'],['comedy'],not_available,movie,4.0,5294.0,2015-06-01,2015-06-01,2015.0,6.0
7697,6.33,Mahou Shoujo Tokushusen Asuka,https://myanimelist.net/anime/37979/Mahou_Shoujo_Tokushusen_Asuka,lidenfilms,"['mahou_shoujo', 'military']","['action', 'drama']",seinen,tv,12.0,80358.0,2019-01-01,2019-03-01,2019.0,1.0
7698,6.33,Maken-Ki!,https://myanimelist.net/anime/9936/Maken-Ki,aic_spirits,"['harem', 'martial_arts', 'school', 'super_power']","['action', 'ecchi']",shounen,tv,12.0,280527.0,2011-10-01,2011-12-01,2011.0,10.0
7699,6.33,Minky Momo in Tabidachi no Eki,https://myanimelist.net/anime/6492/Minky_Momo_in_Tabidachi_no_Eki,add_some,['mahou_shoujo'],"['drama', 'fantasy']",shoujo,ova,1.0,1759.0,1994-06-01,1994-06-01,1994.0,6.0
7700,6.33,Miyamoto Musashi: Souken ni Haseru Yume,https://myanimelist.net/anime/5386/Miyamoto_Musashi__Souken_ni_Haseru_Yume,production_i_g,"['historical', 'martial_arts', 'samurai']",['action'],not_available,movie,1.0,6455.0,2009-06-01,2009-06-01,2009.0,6.0
7701,6.33,"Never Lose, My Rule",https://myanimelist.net/anime/52948/Never_Lose_My_Rule,flat_studio,"['idols__male_', 'music']",['action'],not_available,music,1.0,280.0,2022-08-01,2022-08-01,2022.0,8.0
7702,6.33,Nezumi Scheme,https://myanimelist.net/anime/53648/Nezumi_Scheme,add_some,['idols__female_'],['not_available'],not_available,music,1.0,223.0,2022-11-01,2022-11-01,2022.0,11.0
7703,6.33,Nyanbo!,https://myanimelist.net/anime/32805/Nyanbo,shirogumi,['not_available'],['comedy'],not_available,tv,26.0,6350.0,2016-09-01,2017-03-01,2016.0,9.0
7704,6.33,One Piece Film: Gold - Cine Mike Popcorn Kokuchi,https://myanimelist.net/anime/36241/One_Piece_Film__Gold_-_Cine_Mike_Popcorn_Kokuchi,toei_animation,['not_available'],['fantasy'],shounen,special,1.0,7183.0,2016-06-01,2016-06-01,2016.0,6.0
7705,6.33,Oneechan ga Kita,https://myanimelist.net/anime/20931/Oneechan_ga_Kita,c2c,['not_available'],"['comedy', 'slice_of_life']",not_available,tv,12.0,114912.0,2014-01-01,2014-03-01,2014.0,1.0
7706,6.33,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,https://myanimelist.net/anime/18857/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai_Specials,a_1_pictures,['otaku_culture'],"['comedy', 'romance']",not_available,ona,3.0,137700.0,2013-08-01,2013-08-01,2013.0,8.0
7707,6.33,Pianoman,https://myanimelist.net/anime/41217/Pianoman,echoes,"['music', 'mythology', 'psychological']",['fantasy'],not_available,ona,1.0,1269.0,2020-01-01,2020-01-01,2020.0,1.0
7708,6.33,Pokemon Movie 16: Shinsoku no Genosect - Mewtwo Kakusei,https://myanimelist.net/anime/16680/Pokemon_Movie_16__Shinsoku_no_Genosect_-_Mewtwo_Kakusei,olm,['not_available'],"['action', 'adventure', 'comedy', 'fantasy']",kids,movie,1.0,45526.0,2013-07-01,2013-07-01,2013.0,7.0
7709,6.33,Project A-Ko 3: Cinderella Rhapsody,https://myanimelist.net/anime/1297/Project_A-Ko_3__Cinderella_Rhapsody,studio_fantasia,"['mecha', 'super_power']","['action', 'comedy', 'sci_fi']",not_available,ova,1.0,5483.0,1988-06-01,1988-06-01,1988.0,6.0
7710,6.33,Red Garden: Dead Girls,https://myanimelist.net/anime/2267/Red_Garden__Dead_Girls,gonzo,['mecha'],['mystery'],not_available,ova,1.0,7977.0,2007-08-01,2007-08-01,2007.0,8.0
7711,6.33,Robot Girls Z Plus,https://myanimelist.net/anime/29035/Robot_Girls_Z_Plus,toei_animation,"['mecha', 'parody']",['comedy'],not_available,ona,6.0,6872.0,2015-05-01,2015-10-01,2015.0,5.0
7712,6.33,Seigi,https://myanimelist.net/anime/50007/Seigi,add_some,['music'],['not_available'],not_available,music,1.0,274.0,2019-05-01,2019-05-01,2019.0,5.0
7713,6.33,Shaonian Jinyiwei 2nd Season,https://myanimelist.net/anime/37152/Shaonian_Jinyiwei_2nd_Season,add_some,"['historical', 'martial_arts']","['action', 'adventure', 'mystery', 'romance']",not_available,ona,13.0,563.0,2017-10-01,2018-01-01,2017.0,10.0
7714,6.33,Shi Wan Ge Leng Xiaohua Movie 1,https://myanimelist.net/anime/33195/Shi_Wan_Ge_Leng_Xiaohua_Movie_1,l²studio,['parody'],"['action', 'adventure', 'comedy', 'fantasy']",not_available,movie,1.0,727.0,2015-01-01,2015-01-01,2015.0,1.0
7715,6.33,Shoujo-tachi wa Kouya wo Mezasu: Iubeki Monokashira,https://myanimelist.net/anime/31867/Shoujo-tachi_wa_Kouya_wo_Mezasu__Iubeki_Monokashira,barnum_studio,"['otaku_culture', 'school']",['not_available'],not_available,ova,1.0,12771.0,2016-03-01,2016-03-01,2016.0,3.0
7716,6.33,Spy Kyoushitsu,https://myanimelist.net/anime/51252/Spy_Kyoushitsu,feel_,['not_available'],"['action', 'fantasy', 'mystery']",not_available,tv,12.0,118308.0,2023-01-01,2023-03-01,2023.0,1.0
7717,6.33,Super Street Fighter IV,https://myanimelist.net/anime/8026/Super_Street_Fighter_IV,gonzo,['not_available'],"['action', 'adventure']",not_available,ova,1.0,6937.0,2010-04-01,2010-04-01,2010.0,4.0
7718,6.33,Tatakau Mono-tachi e Ai wo Komete,https://myanimelist.net/anime/39185/Tatakau_Mono-tachi_e_Ai_wo_Komete,add_some,['music'],['drama'],not_available,music,1.0,401.0,2018-07-01,2018-07-01,2018.0,7.0
7719,6.33,Tayutayu: Pure My Heart,https://myanimelist.net/anime/6705/Tayutayu__Pure_My_Heart,silver_link_,['not_available'],['comedy'],not_available,special,6.0,8061.0,2009-06-01,2009-11-01,2009.0,6.0
7720,6.33,TO,https://myanimelist.net/anime/7279/TO,add_some,['space'],"['action', 'drama', 'sci_fi']",seinen,ova,2.0,5573.0,2009-10-01,2009-10-01,2009.0,10.0
7721,6.33,Uchuu Senkan Tiramisù Specials,https://myanimelist.net/anime/37866/Uchuu_Senkan_Tiramisù_Specials,gonzo,"['mecha', 'space']","['comedy', 'sci_fi', 'slice_of_life']",not_available,special,3.0,3551.0,2018-06-01,2018-07-01,2018.0,6.0
7722,6.33,X-Men,https://myanimelist.net/anime/6919/X-Men,madhouse,['super_power'],"['action', 'drama']",not_available,tv,12.0,26594.0,2011-04-01,2011-06-01,2011.0,4.0
7723,6.33,Xenosaga The Animation,https://myanimelist.net/anime/184/Xenosaga_The_Animation,toei_animation,"['mecha', 'space']","['action', 'sci_fi']",not_available,tv,12.0,20005.0,2005-01-01,2005-03-01,2005.0,1.0
7724,6.33,Yami Shibai 3,https://myanimelist.net/anime/31994/Yami_Shibai_3,ilca,['not_available'],"['avant_garde', 'horror', 'supernatural']",not_available,tv,13.0,36042.0,2016-01-01,2016-04-01,2016.0,1.0
7725,6.33,Zettai Muteki Raijin-Oh (1992),https://myanimelist.net/anime/2028/Zettai_Muteki_Raijin-Oh_1992,sunrise,['mecha'],['sci_fi'],not_available,ova,4.0,719.0,1992-09-01,1993-02-01,1992.0,9.0
7726,6.33,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,https://myanimelist.net/anime/10390/hack__Quantum__Sore_ike_Bokura_no_Chimuchimu-chan,kinema_citrus,['video_game'],['comedy'],not_available,special,3.0,8025.0,2011-01-01,2011-04-01,2011.0,1.0
7727,6.33,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,https://myanimelist.net/anime/32301/Active_Raid__Kidou_Kyoushuushitsu_Dai_Hachi_Gakari_2nd,production_ims,"['detective', 'mecha']","['comedy', 'sci_fi']",not_available,tv,12.0,20214.0,2016-07-01,2016-09-01,2016.0,7.0
7728,6.33,Ajimu: Kaigan Monogatari,https://myanimelist.net/anime/1734/Ajimu__Kaigan_Monogatari,actas,"['music', 'school']","['comedy', 'drama', 'romance']",not_available,ona,4.0,14273.0,2001-06-01,2002-02-01,2001.0,6.0
7729,6.33,Akadou Suzunosuke,https://myanimelist.net/anime/11275/Akadou_Suzunosuke,add_some,['historical'],['adventure'],not_available,tv,52.0,843.0,1972-04-01,1973-03-01,1972.0,4.0
7730,6.33,Amnesia OVA,https://myanimelist.net/anime/20655/Amnesia_OVA,brain_base,['not_available'],['fantasy'],josei,ova,1.0,32313.0,2013-09-01,2013-09-01,2013.0,9.0
7731,6.33,Astroganger,https://myanimelist.net/anime/5311/Astroganger,toei_animation,['mecha'],"['action', 'sci_fi']",not_available,tv,26.0,1547.0,1972-10-01,1973-03-01,1972.0,10.0
7732,6.33,Colours,https://myanimelist.net/anime/49490/Colours,haoliners_animation_league,['music'],['not_available'],not_available,music,1.0,453.0,2021-07-01,2021-07-01,2021.0,7.0
7733,6.33,Cyborg 009: Call of Justice 2,https://myanimelist.net/anime/33686/Cyborg_009__Call_of_Justice_2,olm_digital,['mecha'],"['action', 'adventure', 'sci_fi']",shounen,movie,1.0,3973.0,2016-12-01,2016-12-01,2016.0,12.0
7734,6.33,Cyborg 009: The Cyborg Soldier - Kami no Ubugoe,https://myanimelist.net/anime/40251/Cyborg_009__The_Cyborg_Soldier_-_Kami_no_Ubugoe,japan_vistec,['mecha'],"['action', 'adventure', 'sci_fi']",shounen,special,1.0,1271.0,2003-08-01,2003-08-01,2003.0,8.0
7735,6.33,D.I.C.E.,https://myanimelist.net/anime/2285/DICE,xebec,['mecha'],"['action', 'adventure', 'sci_fi']",kids,tv,40.0,4769.0,2005-12-01,2006-09-01,2005.0,12.0
7736,6.33,Dirty Pair no Ooshoubu: Nolandia no Nazo,https://myanimelist.net/anime/1794/Dirty_Pair_no_Ooshoubu__Nolandia_no_Nazo,sunrise,['detective'],"['action', 'adventure', 'comedy', 'sci_fi']",not_available,ova,1.0,4962.0,1985-12-01,1985-12-01,1985.0,12.0
7737,6.33,Domo-kun,https://myanimelist.net/anime/7643/Domo-kun,dwarf,['not_available'],"['comedy', 'slice_of_life']",kids,tv,37.0,2673.0,1998-12-01,2008-01-01,1998.0,12.0
7738,6.33,"Eikoku Ikka, Nihon wo Taberu",https://myanimelist.net/anime/29722/Eikoku_Ikka_Nihon_wo_Taberu,fanworks,['not_available'],"['comedy', 'gourmet', 'slice_of_life']",not_available,tv,24.0,1382.0,2015-04-01,2015-10-01,2015.0,4.0
7739,6.33,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,https://myanimelist.net/anime/36914/Fate_Grand_Order__Himuro_no_Tenchi_-_7-nin_no_Saikyou_Ijin-hen,ufotable,['school'],['comedy'],not_available,special,1.0,19093.0,2017-12-01,2017-12-01,2017.0,12.0
7740,6.33,Futari Ecchi,https://myanimelist.net/anime/382/Futari_Ecchi,chaos_project,['not_available'],"['comedy', 'romance', 'ecchi']",seinen,ova,4.0,35350.0,2002-07-01,2004-01-01,2002.0,7.0
